date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:01:11	883/883	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jan%202023%2016:17:33%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_placeholders/100x104.jpg	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_placeholders/100x104.jpg	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:11	827/827	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jan%202023%2016:17:33%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_placeholders/100x75.jpg	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_placeholders/100x75.jpg	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:12	133219/133219	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:01:13%20GMT	https://www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:12	827/827	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jan%202023%2016:17:33%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_placeholders/100x74.jpg	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_placeholders/100x74.jpg	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:13	128568/128568	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:01:14%20GMT	https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-standard/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-standard/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:13	771/771	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jan%202023%2016:17:33%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_placeholders/100x37.jpg	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/porto_placeholders/100x37.jpg	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:13	128757/128757	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:01:15%20GMT	https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-video/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-video/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:13	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22644bd41c-4d7%22	https://www.portotheme.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:14	129499/129499	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:01:15%20GMT	https://www.portotheme.com/wordpress/porto/shop1/about-us/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/about-us/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:14	89521/89521	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:17:01%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-includes/js/jquery/jquery.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-includes/js/jquery/jquery.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:15	134571/134571	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:01:16%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-tag/bag/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-tag/bag/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:15	134027/134027	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:01:16%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-tag/blue/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-tag/blue/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:16	134934/134934	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:01:16%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-tag/black/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-tag/black/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:16	152901/152901	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:01:16%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-tag/clothes/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-tag/clothes/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:17	152610/152610	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:01:17%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-tag/fashion/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-tag/fashion/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:17	134351/134351	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:01:18%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-tag/hub/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-tag/hub/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:17	135488/135488	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:01:18%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-tag/jean/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-tag/jean/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:18	134405/134405	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:01:18%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-tag/shirt/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-tag/shirt/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:18	134371/134371	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:01:19%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-tag/skirt/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-tag/skirt/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:18	134389/134389	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:01:19%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-tag/sports/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-tag/sports/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:18	134704/134704	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:01:19%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-tag/sweater/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-tag/sweater/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:19	134998/134998	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:01:20%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-tag/winter/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-tag/winter/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:19	3292/3292	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:20:44%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/accounting/accounting.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/accounting/accounting.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:19	210872/210872	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:01:21%20GMT	https://www.portotheme.com/wordpress/porto/shop1/checkout/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/checkout/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:19	77099/77099	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:20:44%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:20	36045/36045	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:20:47%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/yith-woocommerce-ajax-navigation/assets/js/yith-wcan-shortcodes.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/yith-woocommerce-ajax-navigation/assets/js/yith-wcan-shortcodes.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:20	14927/14927	---M-Z	200	added ('OK')	application/x-javascript	date:Sat,%2014%20Jan%202023%2016:59:46%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.selectBox.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.selectBox.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:21	21310/21310	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:20:44%20GMT	http://www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:21	24951/24951	---M-Z	200	added ('OK')	application/x-javascript	date:Sat,%2014%20Jan%202023%2016:59:46%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.yith-wcwl.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.yith-wcwl.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:21	6475/6475	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:17:01%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-includes/js/dist/vendor/regenerator-runtime.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-includes/js/dist/vendor/regenerator-runtime.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:22	19142/19142	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:17:01%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-includes/js/dist/vendor/wp-polyfill.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-includes/js/dist/vendor/wp-polyfill.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:22	9720/9720	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:20:46%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/contact-form-7/includes/js/index.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/contact-form-7/includes/js/index.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:23	9509/9509	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:20:44%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:23	3037/3037	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:20:44%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:23	1834/1834	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:20:44%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:24	2139/2139	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:20:44%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:24	2938/2938	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:20:44%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:24	992/992	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:20:53%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:25	14220/14220	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2008%20Jan%202023%2023:53:56%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/inc/lib/live-search/live-search.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/inc/lib/live-search/live-search.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:25	20315/20315	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:20:53%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:26	57826/57826	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2008%20Jan%202023%2022:48:42%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/js/bootstrap.optimized.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/js/bootstrap.optimized.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:26	1392/1392	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:20:44%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/jquery-cookie/jquery.cookie.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/woocommerce/assets/js/jquery-cookie/jquery.cookie.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:26	115888/115888	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2008%20Jan%202023%2022:48:42%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/js/libs/owl.carousel.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/js/libs/owl.carousel.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:27	5629/5629	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:17:01%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-includes/js/imagesloaded.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-includes/js/imagesloaded.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:27	20245/20245	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2008%20Jan%202023%2022:48:42%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/js/libs/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/js/libs/jquery.magnific-popup.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:27	101952/101952	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2012%20Jan%202023%2008:33:16%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/js/theme.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/js/theme.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:27	63006/63006	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2008%20Jan%202023%2023:05:40%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/js/theme-async.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/js/theme-async.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:28	73850/73850	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2012%20Jan%202023%2008:33:58%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/js/woocommerce-theme.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/js/woocommerce-theme.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:28	2570/2570	---MCZ	200	added ('OK')	application/x-javascript	date:Sun,%2008%20Jan%202023%2022:48:42%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/js/libs/lazyload.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/js/libs/lazyload.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:29	7100/7100	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2008%20Jan%202023%2022:48:42%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/js/libs/jquery.selectric.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/js/libs/jquery.selectric.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
14:01:29	18911/18911	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Jan%202023%2016:17:01%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-includes/js/underscore.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-includes/js/underscore.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/)
